dictionary_id,symptom_code,canonical_name,synonym_vi,no_diacritic_form,body_area,suggested_departments_json,is_red_flag_candidate,negation_example,language,validation_status
SYM-043-07,WEIGHT_CHANGE,Thay đổi cân nặng,cân nặng thay đổi từng lúc,can nang thay doi tung luc,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-08,WEIGHT_CHANGE,Thay đổi cân nặng,giảm cân không rõ lý do,giam can khong ro ly do,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-09,WEIGHT_CHANGE,Thay đổi cân nặng,bi tang can bat thuong,bi tang can bat thuong,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-10,WEIGHT_CHANGE,Thay đổi cân nặng,tôi sụụt cân,toi suut can,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-11,WEIGHT_CHANGE,Thay đổi cân nặng,hay tăng cân nhanh,hay tang can nhanh,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-12,WEIGHT_CHANGE,Thay đổi cân nặng,cảm giác cân nặng thay đổi,cam giac can nang thay doi,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-13,WEIGHT_CHANGE,Thay đổi cân nặng,giam can khong ro ly do may hom nay,giam can khong ro ly do may hom nay,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-14,WEIGHT_CHANGE,Thay đổi cân nặng,tăng cân bất thường nhhẹ,tang can bat thuong nhhe,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-15,WEIGHT_CHANGE,Thay đổi cân nặng,sụt cân nhiều,sut can nhieu,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-16,WEIGHT_CHANGE,Thay đổi cân nặng,tăng cân nhanh liên tục,tang can nhanh lien tuc,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-17,WEIGHT_CHANGE,Thay đổi cân nặng,can nang thay doi tung luc,can nang thay doi tung luc,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-18,WEIGHT_CHANGE,Thay đổi cân nặng,giảm cân không õr lý do,giam can khong or ly do,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-19,WEIGHT_CHANGE,Thay đổi cân nặng,tăng cân bất thường,tang can bat thuong,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-20,WEIGHT_CHANGE,Thay đổi cân nặng,tôi sụt cân,toi sut can,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-044-01,PELVIC_PAIN,Đau vùng chậu,cam giac dau bung duoi,cam giac dau bung duoi,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-02,PELVIC_PAIN,Đau vùng chậu,đau vnùg kín mấy hôm nay,dau vnug kin may hom nay,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-03,PELVIC_PAIN,Đau vùng chậu,đau hạ vị nhẹ,dau ha vi nhe,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-04,PELVIC_PAIN,Đau vùng chậu,đau vùng xương chậu nhiều,dau vung xuong chau nhieu,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-05,PELVIC_PAIN,Đau vùng chậu,dau vung chau lien tuc,dau vung chau lien tuc,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-06,PELVIC_PAIN,Đau vùng chậu,đau bụng dưới từg lúc,dau bung duoi tug luc,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-07,PELVIC_PAIN,Đau vùng chậu,đau vùng kín,dau vung kin,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-08,PELVIC_PAIN,Đau vùng chậu,bị đau hạ vị,bi dau ha vi,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-09,PELVIC_PAIN,Đau vùng chậu,toi dau vung xuong chau,toi dau vung xuong chau,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-10,PELVIC_PAIN,Đau vùng chậu,hay đu vùng chậu,hay du vung chau,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-11,PELVIC_PAIN,Đau vùng chậu,cảm giác đau bụng dưới,cam giac dau bung duoi,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-12,PELVIC_PAIN,Đau vùng chậu,đau vùng kín mấy hôm nay,dau vung kin may hom nay,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-13,PELVIC_PAIN,Đau vùng chậu,dau ha vi nhe,dau ha vi nhe,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-14,PELVIC_PAIN,Đau vùng chậu,đau vùng xơng chậu nhiều,dau vung xong chau nhieu,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-15,PELVIC_PAIN,Đau vùng chậu,đau vùng chậu liên tục,dau vung chau lien tuc,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-16,PELVIC_PAIN,Đau vùng chậu,đau bụng dưới từng lúc,dau bung duoi tung luc,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-17,PELVIC_PAIN,Đau vùng chậu,dau vung kin,dau vung kin,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-18,PELVIC_PAIN,Đau vùng chậu,đau vùng xương chậu,dau vung xuong chau,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-19,PELVIC_PAIN,Đau vùng chậu,hay đau vùng chậu,hay dau vung chau,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-044-20,PELVIC_PAIN,Đau vùng chậu,đau vùùng kín mấy hôm nay,dau vuung kin may hom nay,PELVIS,"[""OBGYN"",""URO""]",false,không đau vùng chậu,vi,SYNTHETIC_UNVALIDATED
SYM-045-01,VAGINAL_BLEEDING,Chảy máu âm đạo,chay mau vung kin may hom nay,chay mau vung kin may hom nay,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-02,VAGINAL_BLEEDING,Chảy máu âm đạo,ra huyết bất tthường nhẹ,ra huyet bat tthuong nhe,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-03,VAGINAL_BLEEDING,Chảy máu âm đạo,máu âm đạo nhiều,mau am dao nhieu,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-04,VAGINAL_BLEEDING,Chảy máu âm đạo,ra máu ngoài kỳ liên tục,ra mau ngoai ky lien tuc,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-05,VAGINAL_BLEEDING,Chảy máu âm đạo,ra mau am dao tung luc,ra mau am dao tung luc,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-06,VAGINAL_BLEEDING,Chảy máu âm đạo,chảy máu vùng kíín,chay mau vung kiin,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-07,VAGINAL_BLEEDING,Chảy máu âm đạo,ra huyết bất thường,ra huyet bat thuong,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-08,VAGINAL_BLEEDING,Chảy máu âm đạo,tôi máu âm đạo,toi mau am dao,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-09,VAGINAL_BLEEDING,Chảy máu âm đạo,hay ra mau ngoai ky,hay ra mau ngoai ky,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-10,VAGINAL_BLEEDING,Chảy máu âm đạo,cảm giiác ra máu âm đạo,cam giiac ra mau am dao,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-11,VAGINAL_BLEEDING,Chảy máu âm đạo,chảy máu vùng kín mấy hôm nay,chay mau vung kin may hom nay,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-12,VAGINAL_BLEEDING,Chảy máu âm đạo,ra huyết bất thường nhẹ,ra huyet bat thuong nhe,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-13,VAGINAL_BLEEDING,Chảy máu âm đạo,mau am dao nhieu,mau am dao nhieu,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-14,VAGINAL_BLEEDING,Chảy máu âm đạo,ra áu ngoài kỳ liên tục,ra au ngoai ky lien tuc,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-15,VAGINAL_BLEEDING,Chảy máu âm đạo,ra máu âm đạo từng lúc,ra mau am dao tung luc,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-16,VAGINAL_BLEEDING,Chảy máu âm đạo,chảy máu vùng kín,chay mau vung kin,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-17,VAGINAL_BLEEDING,Chảy máu âm đạo,bi ra huyet bat thuong,bi ra huyet bat thuong,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-18,VAGINAL_BLEEDING,Chảy máu âm đạo,hay ra máu ngoài kỳ,hay ra mau ngoai ky,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-19,VAGINAL_BLEEDING,Chảy máu âm đạo,cảm giác ra máu âm đạo,cam giac ra mau am dao,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-045-20,VAGINAL_BLEEDING,Chảy máu âm đạo,ra huyết ất thường nhẹ,ra huyet at thuong nhe,PELVIS,"[""OBGYN"",""ER""]",true,không ra máu âm đạo,vi,SYNTHETIC_UNVALIDATED
SYM-046-01,VAGINAL_DISCHARGE,Khí hư bất thường,dich am dao bat thuong nhe,dich am dao bat thuong nhe,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-02,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư óc mùi nhiều,khi hu oc mui nhieu,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-03,VAGINAL_DISCHARGE,Khí hư bất thường,ra dịch vùng kín liên tục,ra dich vung kin lien tuc,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-04,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư đổi màu từng lúc,khi hu doi mau tung luc,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-05,VAGINAL_DISCHARGE,Khí hư bất thường,khi hu nhieu,khi hu nhieu,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-06,VAGINAL_DISCHARGE,Khí hư bất thường,bị dịch âm đạo bất thường,bi dich am dao bat thuong,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-07,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư có mùi,khi hu co mui,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-08,VAGINAL_DISCHARGE,Khí hư bất thường,hay ra dịch vùng kín,hay ra dich vung kin,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-09,VAGINAL_DISCHARGE,Khí hư bất thường,cam giac khi hu doi mau,cam giac khi hu doi mau,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-10,VAGINAL_DISCHARGE,Khí hư bất thường,kíh hư nhiều mấy hôm nay,kih hu nhieu may hom nay,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-11,VAGINAL_DISCHARGE,Khí hư bất thường,dịch âm đạo bất thường nhẹ,dich am dao bat thuong nhe,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-12,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư có mùi nhiều,khi hu co mui nhieu,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-13,VAGINAL_DISCHARGE,Khí hư bất thường,ra dich vung kin lien tuc,ra dich vung kin lien tuc,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-14,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư đổi muà từng lúc,khi hu doi mua tung luc,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-15,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư nhiều,khi hu nhieu,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-16,VAGINAL_DISCHARGE,Khí hư bất thường,toi khi hu co mui,toi khi hu co mui,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-17,VAGINAL_DISCHARGE,Khí hư bất thường,hay ra dịch vùngg kín,hay ra dich vungg kin,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-18,VAGINAL_DISCHARGE,Khí hư bất thường,cảm giác khí hư đổi màu,cam giac khi hu doi mau,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-19,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư nhiều mấy hôm nay,khi hu nhieu may hom nay,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-046-20,VAGINAL_DISCHARGE,Khí hư bất thường,khí hư có ùmi nhiều,khi hu co umi nhieu,PELVIS,"[""OBGYN""]",false,không khí hư nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-047-01,MISSED_PERIOD,Chậm kinh,tre kinh nhieu,tre kinh nhieu,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-02,MISSED_PERIOD,Chậm kinh,mất kinnh liên tục,mat kinnh lien tuc,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-03,MISSED_PERIOD,Chậm kinh,không thấy kinh từng lúc,khong thay kinh tung luc,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-04,MISSED_PERIOD,Chậm kinh,kinh đến muộn,kinh den muon,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-05,MISSED_PERIOD,Chậm kinh,bi cham kinh,bi cham kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-06,MISSED_PERIOD,Chậm kinh,tôi trễ kinhh,toi tre kinhh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-07,MISSED_PERIOD,Chậm kinh,hay mất kinh,hay mat kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-08,MISSED_PERIOD,Chậm kinh,cảm giác không thấy kinh,cam giac khong thay kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-09,MISSED_PERIOD,Chậm kinh,kinh den muon may hom nay,kinh den muon may hom nay,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-10,MISSED_PERIOD,Chậm kinh,chậm kkinh nhẹ,cham kkinh nhe,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-11,MISSED_PERIOD,Chậm kinh,trễ kinh nhiều,tre kinh nhieu,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-12,MISSED_PERIOD,Chậm kinh,mất kinh liên tục,mat kinh lien tuc,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-13,MISSED_PERIOD,Chậm kinh,khong thay kinh tung luc,khong thay kinh tung luc,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-14,MISSED_PERIOD,Chậm kinh,kinh đế muộn,kinh de muon,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-15,MISSED_PERIOD,Chậm kinh,chậm kinh,cham kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-16,MISSED_PERIOD,Chậm kinh,tôi trễ kinh,toi tre kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-17,MISSED_PERIOD,Chậm kinh,hay mat kinh,hay mat kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-18,MISSED_PERIOD,Chậm kinh,cảm igác không thấy kinh,cam igac khong thay kinh,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-19,MISSED_PERIOD,Chậm kinh,kinh đến muộn mấy hôm nay,kinh den muon may hom nay,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-047-20,MISSED_PERIOD,Chậm kinh,chậm kinh nhẹ,cham kinh nhe,PELVIS,"[""OBGYN"",""ENDO""]",false,không chậm kinh,vi,SYNTHETIC_UNVALIDATED
SYM-048-01,INSOMNIA,Mất ngủ,kho ngu lien tuc,kho ngu lien tuc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-02,INSOMNIA,Mất ngủ,ngủ hkông sâu từng lúc,ngu hkong sau tung luc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-03,INSOMNIA,Mất ngủ,thức giấc nhiều,thuc giac nhieu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-04,INSOMNIA,Mất ngủ,bị không ngủ được,bi khong ngu duoc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-05,INSOMNIA,Mất ngủ,toi mat ngu,toi mat ngu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-06,INSOMNIA,Mất ngủ,haay khó ngủ,haay kho ngu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-07,INSOMNIA,Mất ngủ,cảm giác ngủ không sâu,cam giac ngu khong sau,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-08,INSOMNIA,Mất ngủ,thức giấc nhiều mấy hôm nay,thuc giac nhieu may hom nay,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-09,INSOMNIA,Mất ngủ,khong ngu duoc nhe,khong ngu duoc nhe,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-10,INSOMNIA,Mất ngủ,mtấ ngủ nhiều,mta ngu nhieu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-11,INSOMNIA,Mất ngủ,khó ngủ liên tục,kho ngu lien tuc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-12,INSOMNIA,Mất ngủ,ngủ không sâu từng lúc,ngu khong sau tung luc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-13,INSOMNIA,Mất ngủ,thuc giac nhieu,thuc giac nhieu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-14,INSOMNIA,Mất ngủ,bị không ngủ ược,bi khong ngu uoc,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-15,INSOMNIA,Mất ngủ,mất ngủ,mat ngu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-16,INSOMNIA,Mất ngủ,hay khó ngủ,hay kho ngu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-17,INSOMNIA,Mất ngủ,cam giac ngu khong sau,cam giac ngu khong sau,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-18,INSOMNIA,Mất ngủ,thức gấc nhiều mấy hôm nay,thuc gac nhieu may hom nay,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-19,INSOMNIA,Mất ngủ,không ngủ được nhẹ,khong ngu duoc nhe,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-048-20,INSOMNIA,Mất ngủ,mất ngủ nhiều,mat ngu nhieu,MENTAL,"[""PSYCH"",""GENERAL""]",false,không mất ngủ,vi,SYNTHETIC_UNVALIDATED
SYM-049-01,ANXIETY,Lo âu,bon chon tung luc,bon chon tung luc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-02,ANXIETY,Lo âu,căn thẳng quá mức,can thang qua muc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-03,ANXIETY,Lo âu,hay hoảng sợ,hay hoang so,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-04,ANXIETY,Lo âu,tôi lo lắng liên tục,toi lo lang lien tuc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-05,ANXIETY,Lo âu,hay lo au,hay lo au,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-06,ANXIETY,Lo âu,cảm giác ồbn chồn,cam giac obn chon,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-07,ANXIETY,Lo âu,căng thẳng quá mức mấy hôm nay,cang thang qua muc may hom nay,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-08,ANXIETY,Lo âu,hay hoảng sợ nhẹ,hay hoang so nhe,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-09,ANXIETY,Lo âu,lo lang lien tuc nhieu,lo lang lien tuc nhieu,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-10,ANXIETY,Lo âu,lo âu liên tụục,lo au lien tuuc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-11,ANXIETY,Lo âu,bồn chồn từng lúc,bon chon tung luc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-12,ANXIETY,Lo âu,căng thẳng quá mức,cang thang qua muc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-13,ANXIETY,Lo âu,bi hay hoang so,bi hay hoang so,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-14,ANXIETY,Lo âu,tôi lo llắng liên tục,toi lo llang lien tuc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-15,ANXIETY,Lo âu,hay lo âu,hay lo au,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-16,ANXIETY,Lo âu,cảm giác bồn chồn,cam giac bon chon,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-17,ANXIETY,Lo âu,cang thang qua muc may hom nay,cang thang qua muc may hom nay,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-18,ANXIETY,Lo âu,hay hoảng sợợ nhẹ,hay hoang soo nhe,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
