rule_id,required_symptoms_json,optional_symptoms_json,excluded_symptoms_json,age_min,age_max,gender_scope,pregnancy_scope,target_department,target_department_name,alternative_departments_json,default_priority,base_score,requires_review,rule_source,validation_status
RULE-0583,"[""ABDOMINAL_PAIN"",""VOMITING""]","[""NAUSEA""]","[""VAGINAL_BLEEDING""]",18,100,ALL,ANY,GASTRO,Tiêu hóa,"[""GENERAL"",""OBGYN""]",NORMAL,0.783,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0584,"[""ABDOMINAL_PAIN""]","[""NAUSEA"",""REFLUX"",""VOMITING""]",[],18,100,ALL,ANY,GASTRO,Tiêu hóa,"[""GENERAL"",""OBGYN""]",HIGH,0.789,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0585,"[""NAUSEA""]","[""CONSTIPATION"",""REFLUX"",""VOMITING""]","[""CHEST_PAIN""]",16,120,ALL,ANY,GASTRO,Tiêu hóa,"[""GENERAL"",""OBGYN""]",HIGH,0.874,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0586,"[""SPUTUM"",""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SORE_THROAT""]","[""CHEST_PAIN""]",16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.811,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0587,"[""COUGH"",""DYSPNEA""]","[""SORE_THROAT"",""WHEEZING""]","[""VAGINAL_BLEEDING""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.656,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0588,"[""SPUTUM""]","[""COUGH""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.724,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0589,"[""COUGH""]","[""DYSPNEA"",""SPUTUM"",""WHEEZING""]","[""BLURRED_VISION""]",16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.87,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0590,"[""SORE_THROAT"",""WHEEZING""]","[""COUGH""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.68,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0591,"[""SPUTUM"",""WHEEZING""]","[""COUGH"",""SORE_THROAT""]","[""CHEST_PAIN""]",18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.853,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0592,"[""SPUTUM""]","[""SORE_THROAT""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.698,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0593,"[""DYSPNEA"",""SORE_THROAT""]","[""COUGH"",""SPUTUM"",""WHEEZING""]","[""CHEST_PAIN""]",18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.872,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0594,"[""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SPUTUM""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.826,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0595,"[""WHEEZING""]","[""COUGH"",""SORE_THROAT"",""SPUTUM""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.802,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0596,"[""DYSPNEA"",""WHEEZING""]","[""COUGH"",""SORE_THROAT"",""SPUTUM""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.629,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0597,"[""COUGH"",""DYSPNEA""]","[""SORE_THROAT"",""SPUTUM"",""WHEEZING""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.65,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0598,"[""DYSPNEA"",""SORE_THROAT""]","[""SPUTUM"",""WHEEZING""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.816,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0599,"[""DYSPNEA""]","[""SORE_THROAT"",""SPUTUM""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.699,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0600,"[""SPUTUM"",""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SORE_THROAT""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.743,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0601,"[""COUGH""]","[""DYSPNEA"",""SPUTUM"",""WHEEZING""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.658,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0602,"[""WHEEZING""]","[""DYSPNEA"",""SPUTUM""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.821,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0603,"[""SORE_THROAT""]","[""COUGH"",""DYSPNEA"",""SPUTUM""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.813,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0604,"[""DYSPNEA"",""WHEEZING""]","[""COUGH"",""SORE_THROAT"",""SPUTUM""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.907,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0605,"[""SPUTUM"",""WHEEZING""]","[""COUGH"",""DYSPNEA""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.791,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0606,"[""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SPUTUM""]","[""CHEST_PAIN""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.638,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0607,"[""DYSPNEA""]","[""COUGH"",""SORE_THROAT"",""SPUTUM""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.645,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0608,"[""SPUTUM"",""WHEEZING""]","[""DYSPNEA""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.724,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0609,"[""SORE_THROAT""]","[""COUGH""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.771,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0610,"[""WHEEZING""]","[""SORE_THROAT""]","[""VAGINAL_BLEEDING""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.806,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0611,"[""SPUTUM""]","[""COUGH"",""DYSPNEA"",""SORE_THROAT""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.711,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0612,"[""SPUTUM""]","[""DYSPNEA"",""SORE_THROAT"",""WHEEZING""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.77,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0613,"[""SPUTUM""]","[""DYSPNEA"",""WHEEZING""]","[""BLURRED_VISION""]",16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.79,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0614,"[""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SORE_THROAT""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.664,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0615,"[""SPUTUM""]","[""COUGH""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0616,"[""COUGH"",""DYSPNEA""]","[""SPUTUM"",""WHEEZING""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.852,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0617,"[""DYSPNEA"",""WHEEZING""]","[""COUGH"",""SORE_THROAT"",""SPUTUM""]","[""CHEST_PAIN""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0618,"[""COUGH""]","[""SORE_THROAT"",""SPUTUM"",""WHEEZING""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.791,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0619,"[""WHEEZING""]","[""COUGH"",""SPUTUM""]","[""CHEST_PAIN""]",16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.817,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0620,"[""SPUTUM"",""WHEEZING""]","[""DYSPNEA"",""SORE_THROAT""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.707,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0621,"[""DYSPNEA""]","[""SORE_THROAT""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.772,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0622,"[""COUGH""]","[""SORE_THROAT"",""WHEEZING""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.643,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0623,"[""DYSPNEA""]","[""SPUTUM"",""WHEEZING""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.772,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0624,"[""SPUTUM""]","[""COUGH"",""SORE_THROAT"",""WHEEZING""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.679,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0625,"[""COUGH"",""WHEEZING""]","[""SORE_THROAT"",""SPUTUM""]","[""DYSPNEA""]",16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.876,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0626,"[""COUGH"",""WHEEZING""]","[""DYSPNEA"",""SORE_THROAT""]","[""LIMB_WEAKNESS""]",16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.883,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0627,"[""COUGH""]","[""SORE_THROAT"",""SPUTUM""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.879,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0628,"[""DYSPNEA""]","[""COUGH"",""WHEEZING""]","[""BLURRED_VISION""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.868,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0629,"[""DYSPNEA""]","[""WHEEZING""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.663,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0630,"[""DYSPNEA""]","[""WHEEZING""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.869,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0631,"[""SORE_THROAT"",""WHEEZING""]","[""COUGH"",""DYSPNEA""]","[""BLURRED_VISION""]",16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.817,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0632,"[""COUGH""]","[""DYSPNEA"",""SORE_THROAT"",""SPUTUM""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.902,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0633,"[""SORE_THROAT""]","[""COUGH"",""SPUTUM""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.782,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0634,"[""DYSPNEA""]","[""SORE_THROAT"",""SPUTUM""]","[""CHEST_PAIN""]",16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.731,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0635,"[""SORE_THROAT"",""SPUTUM""]","[""WHEEZING""]",[],18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.771,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0636,"[""SORE_THROAT"",""WHEEZING""]","[""DYSPNEA""]","[""DYSPNEA""]",18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.917,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0637,"[""DYSPNEA""]","[""SORE_THROAT""]","[""CHEST_PAIN""]",18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.745,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0638,"[""DYSPNEA""]","[""SPUTUM""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.929,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0639,"[""SORE_THROAT""]","[""COUGH"",""SPUTUM"",""WHEEZING""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.719,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0640,"[""WHEEZING""]","[""COUGH"",""DYSPNEA"",""SPUTUM""]",[],18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.652,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0641,"[""DYSPNEA""]","[""SORE_THROAT""]",[],18,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.82,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0642,"[""SORE_THROAT""]","[""WHEEZING""]","[""DYSPNEA""]",18,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.691,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0643,"[""SPUTUM""]","[""DYSPNEA"",""SORE_THROAT"",""WHEEZING""]","[""DYSPNEA""]",18,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0644,"[""SORE_THROAT"",""WHEEZING""]","[""SPUTUM""]","[""BLURRED_VISION""]",16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.901,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0645,"[""COUGH""]","[""WHEEZING""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.66,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0646,"[""SORE_THROAT"",""WHEEZING""]","[""COUGH""]",[],16,100,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.82,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0647,"[""SPUTUM""]","[""DYSPNEA""]","[""CHEST_PAIN""]",16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",NORMAL,0.865,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0648,"[""COUGH"",""WHEEZING""]","[""DYSPNEA"",""SORE_THROAT"",""SPUTUM""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",HIGH,0.657,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0649,"[""WHEEZING""]","[""DYSPNEA"",""SORE_THROAT"",""SPUTUM""]",[],16,80,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.719,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0650,"[""COUGH""]","[""DYSPNEA"",""SORE_THROAT""]",[],16,120,ALL,ANY,RESP,Hô hấp,"[""ENT"",""CARD""]",LOW,0.755,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0651,"[""HEMATURIA""]","[""FLANK_PAIN""]",[],18,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.737,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0652,"[""PELVIC_PAIN""]","[""DYSURIA"",""FREQUENT_URINATION""]","[""DYSPNEA""]",18,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.753,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0653,"[""HEMATURIA""]","[""FLANK_PAIN"",""FREQUENT_URINATION"",""PELVIC_PAIN""]",[],16,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.691,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0654,"[""HEMATURIA"",""PELVIC_PAIN""]","[""DYSURIA"",""FLANK_PAIN"",""FREQUENT_URINATION""]","[""VAGINAL_BLEEDING""]",18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",LOW,0.847,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0655,"[""DYSURIA"",""HEMATURIA""]","[""FLANK_PAIN"",""PELVIC_PAIN""]",[],18,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.779,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0656,"[""DYSURIA""]","[""FLANK_PAIN"",""FREQUENT_URINATION"",""PELVIC_PAIN""]",[],16,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.857,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0657,"[""DYSURIA""]","[""FLANK_PAIN"",""PELVIC_PAIN""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.692,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0658,"[""DYSURIA"",""HEMATURIA""]","[""FLANK_PAIN"",""FREQUENT_URINATION"",""PELVIC_PAIN""]","[""DYSPNEA""]",16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.79,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0659,"[""FREQUENT_URINATION"",""PELVIC_PAIN""]","[""FLANK_PAIN"",""HEMATURIA""]","[""LIMB_WEAKNESS""]",18,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.624,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0660,"[""FLANK_PAIN""]","[""PELVIC_PAIN""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.796,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0661,"[""FREQUENT_URINATION""]","[""DYSURIA""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",LOW,0.622,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0662,"[""PELVIC_PAIN""]","[""HEMATURIA""]",[],16,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",LOW,0.808,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0663,"[""HEMATURIA""]","[""DYSURIA"",""FREQUENT_URINATION""]",[],16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.705,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0664,"[""PELVIC_PAIN""]","[""DYSURIA"",""FLANK_PAIN"",""FREQUENT_URINATION""]",[],16,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.718,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0665,"[""FREQUENT_URINATION"",""PELVIC_PAIN""]","[""FLANK_PAIN""]",[],18,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",LOW,0.861,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0666,"[""HEMATURIA""]","[""DYSURIA""]","[""CHEST_PAIN""]",16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.714,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0667,"[""DYSURIA"",""HEMATURIA""]","[""FLANK_PAIN""]","[""DYSPNEA""]",16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.695,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0668,"[""DYSURIA""]","[""FLANK_PAIN"",""FREQUENT_URINATION"",""HEMATURIA""]",[],16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.625,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0669,"[""FLANK_PAIN"",""FREQUENT_URINATION""]","[""HEMATURIA"",""PELVIC_PAIN""]",[],18,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.848,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0670,"[""FREQUENT_URINATION""]","[""FLANK_PAIN""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.808,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0671,"[""FREQUENT_URINATION""]","[""DYSURIA"",""HEMATURIA""]","[""DYSPNEA""]",18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.842,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0672,"[""FLANK_PAIN"",""HEMATURIA""]","[""DYSURIA"",""PELVIC_PAIN""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.637,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0673,"[""HEMATURIA""]","[""DYSURIA"",""FREQUENT_URINATION"",""PELVIC_PAIN""]",[],18,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.816,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0674,"[""DYSURIA"",""FLANK_PAIN""]","[""FREQUENT_URINATION""]","[""VAGINAL_BLEEDING""]",16,120,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.916,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0675,"[""HEMATURIA""]","[""FREQUENT_URINATION"",""PELVIC_PAIN""]","[""LIMB_WEAKNESS""]",16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.853,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0676,"[""PELVIC_PAIN""]","[""DYSURIA"",""FLANK_PAIN""]",[],16,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.673,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0677,"[""HEMATURIA""]","[""PELVIC_PAIN""]",[],16,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.8,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0678,"[""DYSURIA"",""HEMATURIA""]","[""FLANK_PAIN""]","[""LIMB_WEAKNESS""]",16,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",HIGH,0.751,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0679,"[""FLANK_PAIN"",""HEMATURIA""]","[""DYSURIA"",""FREQUENT_URINATION"",""PELVIC_PAIN""]",[],18,100,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",LOW,0.786,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0680,"[""FREQUENT_URINATION"",""PELVIC_PAIN""]","[""DYSURIA"",""FLANK_PAIN""]",[],16,80,ALL,ANY,URO,Tiết niệu,"[""GENERAL"",""OBGYN""]",NORMAL,0.835,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
